iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
2397,73.8084685721551,4.379215908696233e-06,1.3324954924605474e-05,0,5165,0.050164157385200664,2397
2398,73.86527419716003,4.372757134781732e-06,1.0159330837325738e-05,0,5169,0.18059096658672238,2398
2399,73.89400278116227,4.366789246645905e-06,9.076084513530334e-06,0,5171,0.16253186992805016,2399
2400,73.92275986415916,4.361157674349145e-06,9.066777811618828e-06,0,5173,0.14627868293524515,2400
2401,73.95146473916247,4.355740700323876e-06,9.05728755706092e-06,0,5175,0.13165081464172065,2401
2402,73.98180453115492,4.350475750274347e-06,9.048993595289316e-06,0,5177,0.1184857331775486,2402
2403,74.01133057315019,4.34529347294411e-06,9.040891705924586e-06,0,5179,0.10663715985979375,2403
2404,74.03996665714658,4.340117271323648e-06,9.032766146430526e-06,0,5181,0.09597344387381437,2404
2405,74.06817340714042,4.334862567006395e-06,9.024310037652215e-06,0,5183,0.08637609948643293,2405
2406,74.09600949013839,4.329436116175019e-06,9.015660857699875e-06,0,5185,0.07773848953778964,2406
2407,74.12418994813925,4.323735445637762e-06,9.010397489691739e-06,0,5187,0.06996464058401068,2407
2408,74.15260753215989,4.317650065671616e-06,9.049870867351642e-06,0,5189,0.06296817652560961,2408
2409,74.17988124015392,4.311088789259999e-06,9.682767361568695e-06,0,5191,0.05667135887304865,2409
2410,74.2221834481461,4.304544957273908e-06,9.55695797031269e-06,0,5194,0.10200844597148757,2410
2411,74.25086644815747,4.298061711142994e-06,1.0612895752610196e-05,0,5196,0.09180760137433881,2411
2412,74.2943385731487,4.291756927162801e-06,9.15469738904457e-06,0,5199,0.16525368247380987,2412
2413,74.32306849013548,4.2858177112945634e-06,8.92402239394284e-06,0,5201,0.14872831422642888,2413
2414,74.35124903213,4.280125437991693e-06,8.914193961637207e-06,0,5203,0.13385548280378598,2414
2415,74.37999203213258,4.274608172862144e-06,8.903329222003062e-06,0,5205,0.12046993452340739,2415
2416,74.409545115137,4.269200445920898e-06,8.894064293744592e-06,0,5207,0.10842294107106665,2416
2417,74.43794003213407,4.2638296126048925e-06,8.88509027158567e-06,0,5209,0.09758064696395999,2417
2418,74.4664897401235,4.258415521166731e-06,8.877150291611684e-06,0,5211,0.087822582267564,2418
2419,74.49476465713815,4.252869885096451e-06,8.874367262913883e-06,0,5213,0.0790403240408076,2419
2420,74.52334111512755,4.24709711365009e-06,8.911998482245596e-06,0,5215,0.07113629163672684,2420
2421,74.55203515614267,4.241009723591347e-06,9.333861535150678e-06,0,5217,0.06402266247305416,2421
2422,74.58030736414366,4.234751117749979e-06,1.3594555912213502e-05,0,5219,0.05762039622574874,2422
2423,74.63770390613354,4.228445766118821e-06,1.1483221833658127e-05,0,5223,0.2074334264126955,2423
2424,74.66636015614495,4.222528787860063e-06,8.865603044861586e-06,0,5225,0.18669008377142596,2424
2425,74.6942489061621,4.217124679927689e-06,8.83255349968225e-06,0,5227,0.16802107539428338,2425
2426,74.72235948915477,4.212020054262418e-06,8.790702691900123e-06,0,5229,0.15121896785485503,2426
2427,74.75048819713993,4.2071651897414215e-06,8.783238737965666e-06,0,5231,0.13609707106936952,2427
2428,74.77919811414904,4.2025005218823945e-06,8.777783589500658e-06,0,5233,0.12248736396243258,2428
2429,74.80751478113234,4.197961959951799e-06,8.772955765893307e-06,0,5235,0.11023862756618932,2429
2430,74.83550573914545,4.1934785898343875e-06,8.768457505282146e-06,0,5237,0.0992147648095704,2430
2431,74.8643858221476,4.188971935519281e-06,8.763930117351283e-06,0,5239,0.08929328832861336,2431
2432,74.89323169714771,4.184355252944514e-06,8.759019452087426e-06,0,5241,0.08036395949575202,2432
2433,74.92163086414803,4.179532795604562e-06,8.753417243177087e-06,0,5243,0.07232756354617682,2433
2434,74.94957898915163,4.174399111161862e-06,8.74774985324293e-06,0,5245,0.06509480719155915,2434
2435,74.97765532214544,4.168838922737987e-06,8.755080024694526e-06,0,5247,0.058585326472403235,2435
2436,75.00636382214725,4.162737293300834e-06,8.99517118849351e-06,0,5249,0.05272679382516291,2436
2437,75.03447328016046,4.156221065482628e-06,1.3182332776717198e-05,0,5251,0.04745411444264662,2437
2438,75.09106644714484,4.149494574653152e-06,9.411697421290822e-06,0,5255,0.17083481199352785,2438
2439,75.11922044714447,4.1433012201739285e-06,8.690585165843891e-06,0,5257,0.15375133079417508,2439
2440,75.14714315513265,4.137404997828668e-06,8.679404250800492e-06,0,5259,0.13837619771475757,2440
2441,75.17527857213281,4.131710864236848e-06,8.669550264493025e-06,0,5261,0.12453857794328181,2441
2442,75.20450519715087,4.126158347287185e-06,8.661106302202947e-06,0,5263,0.11208472014895363,2442
2443,75.2331745721458,4.120680465951469e-06,8.653125406729272e-06,0,5265,0.10087624813405827,2443
2444,75.26129673814285,4.11520321377209e-06,8.64576651001406e-06,0,5267,0.09078862332065245,2444
2445,75.28950394614367,4.109644912607448e-06,8.640673199512107e-06,0,5269,0.0817097609885872,2445
2446,75.31694486315246,4.103916121937308e-06,8.652037359898334e-06,0,5271,0.07353878488972848,2446
2447,75.34478823814425,4.097924710487292e-06,8.811172279978743e-06,0,5273,0.06618490640075564,2447
2448,75.37323269611807,4.0916489221233044e-06,1.0525001170448926e-05,0,5275,0.05956641576068008,2448
2449,75.41549115409725,4.08534043679594e-06,9.76704622054521e-06,0,5278,0.10721954836922415,2449
2450,75.45821044509648,4.079457697786026e-06,9.4620903709904e-06,0,5281,0.19299518706460347,2450
2451,75.48641811110429,4.073900780858313e-06,8.596638549421376e-06,0,5283,0.17369566835814312,2451
2452,75.51459523610538,4.0687049354945295e-06,8.573287119969424e-06,0,5285,0.15632610152232881,2452
2453,75.54273148608627,4.0637748048638055e-06,8.56456974345894e-06,0,5287,0.14069349137009593,2453
2454,75.57138040306745,4.0590563963064815e-06,8.560216459852812e-06,0,5289,0.12662414223308635,2454
2455,75.59937132007326,4.054490269411342e-06,8.556451852101988e-06,0,5291,0.11396172800977772,2455
2456,75.62689094507368,4.050010783664351e-06,8.553155923863535e-06,0,5293,0.10256555520879995,2456
2457,75.65540248708567,4.04554525192037e-06,8.549972505546593e-06,0,5295,0.09230899968791996,2457
2458,75.6839627790905,4.0410132935251255e-06,8.546773275013045e-06,0,5297,0.08307809971912797,2458
2459,75.71203602908645,4.036326179985371e-06,8.544524702971701e-06,0,5299,0.07477028974721517,2459
2460,75.74409344609012,4.031386633408422e-06,8.554925954516912e-06,0,5301,0.06729326077249366,2460
2461,75.77326898809406,4.026094393211598e-06,8.715659863100667e-06,0,5303,0.06056393469524429,2461
2462,75.80211703010718,4.020445155162792e-06,1.0841727013605582e-05,0,5305,0.054507541225719866,2462
2463,75.85879098810256,4.014964902670145e-06,9.461575514686912e-06,0,5309,0.19622714841259153,2463
2464,75.88698332110653,4.0098691106268504e-06,8.512806011941219e-06,0,5311,0.17660443357133238,2464
2465,75.9154735711054,4.005134393886521e-06,8.510557836213079e-06,0,5313,0.15894399021419914,2465
2466,75.94373494610772,4.000659647834342e-06,8.499658523513596e-06,0,5315,0.14304959119277924,2466
2467,75.97236807111767,3.996393606708192e-06,8.49719774519885e-06,0,5317,0.12874463207350131,2467
2468,76.00028848811053,3.992277991188876e-06,8.495196676309254e-06,0,5319,0.11587016886615119,2468
2469,76.02838078010245,3.98824869265728e-06,8.493622025570884e-06,0,5321,0.10428315197953607,2469
2470,76.05656953010475,3.98423470447834e-06,8.492072008887191e-06,0,5323,0.09385483678158246,2470
2471,76.08438486410887,3.980157494800846e-06,8.490352870868313e-06,0,5325,0.08446935310342422,2471
2472,76.1129174051166,3.9759303413245646e-06,8.488875424873184e-06,0,5327,0.0760224177930818,2472
2473,76.14241661311826,3.971457920915057e-06,8.494171905723174e-06,0,5329,0.06842017601377362,2473
2474,76.17048898813664,3.96663900340182e-06,8.582077512933011e-06,0,5331,0.06157815841239626,2474
2475,76.19883523811586,3.961417536301279e-06,9.771815865041977e-06,0,5333,0.05542034257115663,2475
2476,76.24120873812353,3.956177128971074e-06,9.722382660986017e-06,0,5336,0.09975661662808194,2476
2477,76.28290069714421,3.951234333543161e-06,8.955866268663002e-06,0,5339,0.1795619099305475,2477
2478,76.31027953114244,3.946607560943816e-06,8.452901797984514e-06,0,5341,0.16160571893749276,2478
2479,76.33867944814847,3.942260995863398e-06,8.448204798636259e-06,0,5343,0.14544514704374348,2479
2480,76.36782632314134,3.938116815843375e-06,8.445050283331457e-06,0,5345,0.13090063233936913,2480
2481,76.39626961515751,3.934118920123997e-06,8.442549051623236e-06,0,5347,0.11781056910543222,2481
2482,76.42473003113992,3.930205198358922e-06,8.440324990235095e-06,0,5349,0.106029512194889,2482
2483,76.45271544813295,3.926306908079887e-06,8.438084425221586e-06,0,5351,0.0954265609754001,2483
2484,76.48112886512536,3.922348037544956e-06,8.43554442115823e-06,0,5353,0.08588390487786009,2484
2485,76.50911569813616,3.918244660413854e-06,8.432732745221378e-06,0,5355,0.07729551439007408,2485
2486,76.5365164061368,3.913904388778085e-06,8.432504205654106e-06,0,5357,0.06956596295106668,2486
2487,76.56501069813385,3.909227198337234e-06,8.468946497371764e-06,0,5359,0.06260936665596001,2487
2488,76.59340719814645,3.904126818585324e-06,9.00390268529665e-06,0,5361,0.05634842999036401,2488
2489,76.63577682315372,3.899045874877673e-06,8.919937960765483e-06,0,5364,0.10142717398265522,2489
2490,76.6657696981274,3.894010261193597e-06,9.86938695738419e-06,0,5366,0.0912844565843897,2490
2491,76.70859869814012,3.889136330338837e-06,8.567807609095021e-06,0,5369,0.16431202185190147,2491
2492,76.73711428113165,3.8845778051662665e-06,8.382949864014423e-06,0,5371,0.14788081966671132,2492
2493,76.76533169814502,3.880230138759254e-06,8.378448929137625e-06,0,5373,0.13309273770004018,2493
2494,76.79267769816215,3.876029950621951e-06,8.372723896804664e-06,0,5375,0.11978346393003617,2494
2495,76.82110411516624,3.871917939967428e-06,8.368358804924078e-06,0,5377,0.10780511753703255,2495
2496,76.84923415616504,3.8678282793759025e-06,8.364096061190954e-06,0,5379,0.09702460578332929,2496
2497,76.87765273917466,3.863688322625454e-06,8.36076674123073e-06,0,5381,0.08732214520499636,2497
2498,76.90579969718237,3.859418061652424e-06,8.36300156410825e-06,0,5383,0.07858993068449673,2498
2499,76.93482128018513,3.854931122985789e-06,8.410406500877964e-06,0,5385,0.07073093761604705,2499
2500,76.96402803016827,3.8501515116527685e-06,8.8919411832719e-06,0,5387,0.06365784385444236,2500
2501,77.00917173817288,3.845446925899714e-06,8.518597171604178e-06,0,5390,0.11458411893799625,2501
2502,77.03801973816007,3.8408342337706235e-06,8.708150248344337e-06,0,5392,0.10312570704419663,2502
2503,77.06629378013895,3.836227962955315e-06,9.109956512194529e-06,0,5394,0.09281313633977697,2503
2504,77.10971886315383,3.831853867637899e-06,8.433997019429348e-06,0,5397,0.16706364541159857,2504
2505,77.13846798814484,3.827759947697805e-06,8.303703130286213e-06,0,5399,0.15035728087043873,2505
2506,77.16708923815168,3.8238754055895e-06,8.299522497501689e-06,0,5401,0.13532155278339486,2506
2507,77.19516448816285,3.820141546584041e-06,8.295247282821418e-06,0,5403,0.12178939750505538,2507
2508,77.22356936318101,3.816500776470458e-06,8.291730969412487e-06,0,5405,0.10961045775454985,2508
2509,77.25193077916629,3.8128892603851734e-06,8.288286603349635e-06,0,5407,0.09864941197909487,2509
2510,77.28033402917208,3.8092364441798195e-06,8.284918790148432e-06,0,5409,0.08878447078118538,2510
2511,77.30827302916441,3.8054644386560946e-06,8.28249338542331e-06,0,5411,0.07990602370306685,2511
2512,77.33732569616404,3.8014877590023138e-06,8.290137482663866e-06,0,5413,0.07191542133276016,2512
2513,77.36523919616593,3.7972165373703253e-06,8.398647158232168e-06,0,5415,0.06472387919948415,2513
2514,77.3935695301625,3.792608058560711e-06,9.66889145872611e-06,0,5417,0.05825149127953574,2514
2515,77.43686248816084,3.787968718042289e-06,9.248793986336983e-06,0,5420,0.10485268430316433,2515
2516,77.48012582116644,3.7836582908036157e-06,8.860977452898956e-06,0,5423,0.1887348317456958,2516
2517,77.50869619616424,3.7796257901622068e-06,8.245947088380858e-06,0,5425,0.16986134857112622,2517
2518,77.53702323813923,3.7758737036803904e-06,8.234540847029476e-06,0,5427,0.1528752137140136,2518
2519,77.5645647381607,3.772324263942528e-06,8.229001123275183e-06,0,5429,0.13758769234261226,2519
2520,77.59357482215273,3.7689268272141757e-06,8.225695202758405e-06,0,5431,0.12382892310835103,2520
2521,77.62217990515637,3.765625399160577e-06,8.222706535836103e-06,0,5433,0.11144603079751593,2521
2522,77.65025428013178,3.762358087361497e-06,8.21987053634674e-06,0,5435,0.10030142771776433,2522
2523,77.67905815513222,3.75905642101006e-06,8.216896698354064e-06,0,5437,0.0902712849459879,2523
2524,77.7075641551346,3.7556447629060708e-06,8.21384485636578e-06,0,5439,0.08124415645138912,2524
2525,77.73576594714541,3.7520397734891632e-06,8.21305631483167e-06,0,5441,0.07311974080625021,2525
2526,77.76403469714569,3.7481508173295803e-06,8.239523745218109e-06,0,5443,0.06580776672562519,2526
2527,77.79193923913408,3.74389290442116e-06,8.594937731673983e-06,0,5445,0.05922699005306267,2527
2528,77.82054444713867,3.7394132466276198e-06,1.2935410445222276e-05,0,5447,0.05330429104775641,2528
2529,77.87769123914768,3.7347497212229258e-06,1.0010351724708441e-05,0,5451,0.19189544777192308,2529
2530,77.90595386413042,3.7304786185890863e-06,8.172830076630598e-06,0,5453,0.17270590299473076,2530
2531,77.93363607212086,3.7265595909268643e-06,8.173047512120199e-06,0,5455,0.1554353126952577,2531
2532,77.96160273812711,3.7228428405995085e-06,8.156559085289313e-06,0,5457,0.13989178142573194,2532
2533,77.99007215513848,3.71928142570057e-06,8.151854152620946e-06,0,5459,0.12590260328315875,2533
2534,78.01904519714299,3.715821129734656e-06,8.14718953251276e-06,0,5461,0.11331234295484288,2534
2535,78.04770690514124,3.7124026269825496e-06,8.142918855902604e-06,0,5463,0.1019811086593586,2535
2536,78.0755240721337,3.708960260877611e-06,8.138633879595266e-06,0,5465,0.09178299779342274,2536
2537,78.10438890513615,3.705421540768429e-06,8.134857740063982e-06,0,5467,0.08260469801408046,2537
2538,78.1329098631395,3.701706696740158e-06,8.136343531693479e-06,0,5469,0.07434422821267242,2538
2539,78.16145511312061,3.697729937128273e-06,8.188721405950953e-06,0,5471,0.06690980539140517,2539
2540,78.19085298813297,3.6934220328653957e-06,8.804880922098111e-06,0,5473,0.06021882485226466,2540
2541,78.23274815513287,3.6891410881687696e-06,8.483883949889409e-06,0,5476,0.10839388473407639,2541
2542,78.2614022801281,3.684923052960326e-06,8.995175528536213e-06,0,5478,0.09755449626066875,2542
2543,78.3034303211316,3.680925796269175e-06,8.314349601670557e-06,0,5481,0.17559809326920375,2543
2544,78.33229307111469,3.6772015821034902e-06,8.081357502043468e-06,0,5483,0.1580382839422834,2544
2545,78.36042094611912,3.6736948825424847e-06,8.076177174021187e-06,0,5485,0.14223445554805506,2545
2546,78.38919440412428,3.6703471883196638e-06,8.07168050721738e-06,0,5487,0.12801100999324955,2546
2547,78.41809840413043,3.6671066674364847e-06,8.067647059805262e-06,0,5489,0.1152099089939246,2547
2548,78.44681682111695,3.6639159263386083e-06,8.063814218675195e-06,0,5491,0.10368891809453214,2548
2549,78.47518377911183,3.6607114621883067e-06,8.059896937099668e-06,0,5493,0.09332002628507892,2549
2550,78.50382644610363,3.6574230829991677e-06,8.05558103022965e-06,0,5495,0.08398802365657103,2550
2551,78.53204032112262,3.6539733032216587e-06,8.050536737175077e-06,0,5497,0.07558922129091393,2551
2552,78.56039161313674,3.650276727072936e-06,8.044542517091872e-06,0,5499,0.06803029916182254,2552
2553,78.58879223815165,3.6462394952605826e-06,8.038998025693586e-06,0,5501,0.061227269245640294,2553
2554,78.61655315515236,3.641759842573102e-06,8.06019301337111e-06,0,5503,0.05510454232107626,2554
2555,78.64495428017108,3.6367510329151385e-06,8.604203796343365e-06,0,5505,0.04959408808896864,2555
2556,78.68805436315597,3.6317033973037814e-06,9.035937345282263e-06,0,5508,0.08926935856014355,2556
2557,78.731353071169,3.626834860911395e-06,8.092082931847882e-06,0,5511,0.1606848454082584,2557
2558,78.75947773718508,3.6222259549605347e-06,7.980424396450379e-06,0,5513,0.14461636086743257,2558
2559,78.78830027917866,3.6177927494772257e-06,7.971878823578887e-06,0,5515,0.13015472478068932,2559
2560,78.81668157016975,3.6134813821431615e-06,7.962090723771971e-06,0,5517,0.11713925230262039,2560
2561,78.8447500281618,3.6092382381491465e-06,7.953705478659355e-06,0,5519,0.10542532707235835,2561
2562,78.87265931916772,3.605003828055255e-06,7.945550753067509e-06,0,5521,0.09488279436512252,2562
2563,78.90148831918486,3.600712561188127e-06,7.93894514688504e-06,0,5523,0.08539451492861028,2563
2564,78.93008411116898,3.5962923549976458e-06,7.941273581572767e-06,0,5525,0.07685506343574926,2564
2565,78.9586097781721,3.5916666110011515e-06,8.016873104771208e-06,0,5527,0.06916955709217433,2565
2566,78.9870867781865,3.5867823635166717e-06,8.815377164886907e-06,0,5529,0.0622526013829569,2566
2567,79.02921644417802,3.5819338682541675e-06,8.278015403945134e-06,0,5532,0.11205468248932242,2567
2568,79.05747477716068,3.5771897147845443e-06,8.70818773063794e-06,0,5534,0.10084921424039017,2568
2569,79.08542311014025,3.5724723538371973e-06,9.704393964387257e-06,0,5536,0.09076429281635116,2569
2570,79.12738086012541,3.5678725256184737e-06,8.086640579252665e-06,0,5539,0.1633757270694321,2570
2571,79.15583336012787,3.5635795235203328e-06,7.85521645994677e-06,0,5541,0.1470381543624889,2571
2572,79.18407861012383,3.5594833427381645e-06,7.849298516777226e-06,0,5543,0.13233433892624002,2572
2573,79.21277515112888,3.555525690042327e-06,7.841413108669553e-06,0,5545,0.11910090503361602,2573
2574,79.24133827612968,3.551654849517221e-06,7.83556811881902e-06,0,5547,0.10719081453025442,2574
2575,79.27025385911111,3.547813269567119e-06,7.830097486047148e-06,0,5549,0.09647173307722898,2575
2576,79.29852556809783,3.5439374606955373e-06,7.826556381440344e-06,0,5551,0.08682455976950608,2576
2577,79.32711781811668,3.5399575765950066e-06,7.83278852487194e-06,0,5553,0.07814210379255547,2577
2578,79.35525485911057,3.5357993860925513e-06,7.91444824834915e-06,0,5555,0.07032789341329992,2578
2579,79.38274581811856,3.531411150553494e-06,8.7055114952058e-06,0,5557,0.06329510407196993,2579
2580,79.42439686012222,3.527069097116418e-06,8.12216368595782e-06,0,5560,0.11393118732954588,2580
2581,79.4532252351346,3.522841047493767e-06,8.462861224774118e-06,0,5562,0.1025380685965913,2581
2582,79.48116677714279,3.5186417948327578e-06,9.18582879322832e-06,0,5564,0.09228426173693217,2582
2583,79.52365556816221,3.5146060506723213e-06,7.98535242312634e-06,0,5567,0.16611167112647793,2583
2584,79.55214440217242,3.510855781901448e-06,7.768121773418108e-06,0,5569,0.14950050401383014,2584
2585,79.58061423615436,3.507306092342164e-06,7.764902203921972e-06,0,5571,0.13455045361244714,2585
2586,79.60873744415585,3.5039004497984457e-06,7.760909494703049e-06,0,5573,0.12109540825120242,2586
2587,79.63719681915245,3.500588107567153e-06,7.758261070403168e-06,0,5575,0.10898586742608218,2587
2588,79.66590240315418,3.4973126776586665e-06,7.755860107655721e-06,0,5577,0.09808728068347397,2588
2589,79.69345169415465,3.4940118253282028e-06,7.754170644380818e-06,0,5579,0.08827855261512657,2589
2590,79.72180069415481,3.4906167337664696e-06,7.755875371820015e-06,0,5581,0.07945069735361392,2590
2591,79.75012498616707,3.4870524167597117e-06,7.784293425515655e-06,0,5583,0.07150562761825252,2591
2592,79.77869873616146,3.48324633145436e-06,8.066073214780755e-06,0,5585,0.06435506485642727,2592
2593,79.80701665216475,3.4792536754942806e-06,1.097179168819807e-05,0,5587,0.05791955837078454,2593
2594,79.86375156915165,3.4753201520661463e-06,9.55063923756456e-06,0,5591,0.20851041013482435,2594
2595,79.89252598612802,3.471676642295205e-06,7.768554949864571e-06,0,5593,0.18765936912134193,2595
2596,79.92044990311842,3.468391493962185e-06,7.746441957336437e-06,0,5595,0.16889343220920774,2596
2597,79.94794194510905,3.465331677655409e-06,7.721664201543857e-06,0,5597,0.15200408898828696,2597
2598,79.97629202911048,3.462457650236115e-06,7.71987263188944e-06,0,5599,0.13680368008945826,2598
2599,80.0051434461202,3.459723120925096e-06,7.719635582277543e-06,0,5601,0.12312331208051243,2599
2600,80.0330941551365,3.457077861126544e-06,7.719746936414018e-06,0,5603,0.11081098087246119,2600
2601,80.0628713631595,3.4544662647322186e-06,7.719965310087312e-06,0,5605,0.09972988278521508,2601
2602,80.09263115515932,3.4518267652456494e-06,7.719976538551713e-06,0,5607,0.08975689450669358,2602
2603,80.12147707215627,3.4490912799228737e-06,7.719484347372016e-06,0,5609,0.08078120505602422,2603
2604,80.14905548814568,3.4461846314666224e-06,7.71829287053946e-06,0,5611,0.0727030845504218,2604
2605,80.17761419614544,3.4430240164996264e-06,7.717631168392752e-06,0,5613,0.06543277609537963,2605
2606,80.2060444871604,3.4395192332448015e-06,7.737106109602693e-06,0,5615,0.05888949848584167,2606
2607,80.23460211214842,3.4355861096903057e-06,8.093846779023423e-06,0,5617,0.053000548637257505,2607
2608,80.27668857012759,3.431644182219865e-06,8.18534135488772e-06,0,5620,0.09540098754706351,2608
2609,80.30600236210739,3.427705186335841e-06,9.362035063141487e-06,0,5622,0.08586088879235716,2609
2610,80.34856557109742,3.4238326414669793e-06,7.751191069369525e-06,0,5625,0.1545495998262429,2610
2611,80.37693411210785,3.420222900985722e-06,7.679170959841672e-06,0,5627,0.1390946398436186,2611
2612,80.4052175701072,3.4167528825266813e-06,7.674614026804857e-06,0,5629,0.12518517585925676,2612
2613,80.43378090311307,3.4133716195754317e-06,7.669165442638966e-06,0,5631,0.11266665827333108,2613
2614,80.46215386112453,3.410026492154922e-06,7.664913362011022e-06,0,5633,0.10139999244599798,2614
2615,80.490421320108,3.4066591447651384e-06,7.660546057660504e-06,0,5635,0.09125999320139819,2615
2616,80.51821582010598,3.4032052770183538e-06,7.657781034662502e-06,0,5637,0.08213399388125837,2616
2617,80.54702707010438,3.39959435179601e-06,7.666527256487705e-06,0,5639,0.07392059449313254,2617
2618,80.57608461109339,3.3957527839996904e-06,7.781496391430543e-06,0,5641,0.0665285350438193,2618
2619,80.60396736109396,3.3916494878810366e-06,9.02141405711885e-06,0,5643,0.05987568153943737,2619
2620,80.64824856910855,3.3875175423359456e-06,8.434250974984617e-06,0,5646,0.10777622677098726,2620
2621,80.69428848513053,3.3836931474863957e-06,8.248437170687442e-06,0,5649,0.19399720818777708,2621
2622,80.72323227612651,3.3801017956326196e-06,7.625656421462374e-06,0,5651,0.17459748736899938,2622
2623,80.75173290111707,3.376761173723707e-06,7.606706230737932e-06,0,5653,0.15713773863209946,2623
2624,80.7806465261092,3.3736040250477975e-06,7.5995595898352345e-06,0,5655,0.14142396476888952,2624
2625,80.80960402608616,3.3705882786736894e-06,7.595607534962877e-06,0,5657,0.12728156829200057,2625
2626,80.83835769307916,3.367667648760524e-06,7.591965863224957e-06,0,5659,0.11455341146280051,2626
2627,80.8667385680601,3.3647910340992806e-06,7.588512930531101e-06,0,5661,0.10309807031652046,2627
2628,80.89526919304626,3.3619018899891214e-06,7.5849564091704586e-06,0,5663,0.09278826328486842,2628
2629,80.92397823504871,3.3589377270141373e-06,7.5811262297262786e-06,0,5665,0.08350943695638158,2629
2630,80.95215519302292,3.355829592801938e-06,7.577397604334332e-06,0,5667,0.07515849326074342,2630
2631,80.98030627600383,3.3525017492352418e-06,7.579555355665196e-06,0,5669,0.06764264393466908,2631
2632,81.00890036000055,3.348873888058604e-06,7.656562861069416e-06,0,5671,0.06087837954120218,2632
2633,81.03796431800583,3.3449039690391273e-06,8.759437104378741e-06,0,5673,0.05479054158708196,2633
2634,81.08079398502014,3.3409022677086616e-06,8.790165459125968e-06,0,5676,0.09862297485674752,2634
2635,81.12373206901248,3.337110916560591e-06,7.980890763950065e-06,0,5679,0.17752135474214553,2635
2636,81.15175731902127,3.3335626162364967e-06,7.53006335094675e-06,0,5681,0.15976921926793097,2636
2637,81.18095190203167,3.330222374436979e-06,7.523513741049922e-06,0,5683,0.14379229734113788,2637
2638,81.20895227705478,3.327028657699601e-06,7.518005603933819e-06,0,5685,0.1294130676070241,2638
2639,81.23743506905157,3.3239372802878288e-06,7.512955458295518e-06,0,5687,0.11647176084632169,2639
2640,81.26616394406301,3.3208993421136843e-06,7.5081379117648734e-06,0,5689,0.10482458476168952,2640
2641,81.2952989860496,3.3178607406143474e-06,7.503301154599516e-06,0,5691,0.09434212628552056,2641
2642,81.32397502707317,3.314761674187593e-06,7.498188584347884e-06,0,5693,0.08490791365696851,2642
2643,81.35194481906365,3.3115361253458398e-06,7.492631272739764e-06,0,5695,0.07641712229127166,2643
2644,81.38056169406627,3.3081113652785563e-06,7.487465778194697e-06,0,5697,0.06877541006214449,2644
2645,81.40890502807451,3.3044079059063903e-06,7.495125873109137e-06,0,5699,0.061897869055930047,2645
2646,81.43707457007258,3.300346453588776e-06,7.695721112120734e-06,0,5701,0.05570808215033704,2646
2647,81.46561377905891,3.295992930522404e-06,1.0802911317072026e-05,0,5703,0.05013727393530334,2647
2648,81.52336057004868,3.2915674189159324e-06,8.289865878587428e-06,0,5707,0.180494186167092,2648
2649,81.55201752803987,3.287480177989765e-06,7.435692899400428e-06,0,5709,0.1624447675503828,2649
2650,81.58035415306222,3.2836302084888546e-06,7.4271613540675975e-06,0,5711,0.14620029079534452,2650
2651,81.60889423606568,3.279937851741286e-06,7.418647522463717e-06,0,5713,0.13158026171581008,2651
2652,81.6384354030888,3.2763613590561437e-06,7.411210494799051e-06,0,5715,0.11842223554422908,2652
2653,81.66660898609553,3.272854427359921e-06,7.404081400941847e-06,0,5717,0.10658001198980617,2653
2654,81.69499790208647,3.2693658660911234e-06,7.397100331502362e-06,0,5719,0.09592201079082556,2654
2655,81.72327886108542,3.2658390906289667e-06,7.390035803871992e-06,0,5721,0.086329809711743,2655
2656,81.7521909030911,3.262211642732383e-06,7.383001879687648e-06,0,5723,0.07769682874056871,2656
2657,81.77986123607843,3.2584147800492857e-06,7.378771497103752e-06,0,5725,0.06992714586651184,2657
2658,81.80812281905673,3.254374186960122e-06,7.409393597554726e-06,0,5727,0.06293443127986066,2658
2659,81.83636136105633,3.2500272529873516e-06,7.901098003517744e-06,0,5729,0.0566409881518746,2659
2660,81.87910515305703,3.2457078241641835e-06,7.804376943296562e-06,0,5732,0.10195377867337428,2660
2661,81.90751211103634,3.241440351708966e-06,8.629750994432943e-06,0,5734,0.09175840080603685,2661
2662,81.95076823604177,3.2373120262708978e-06,7.49218394915479e-06,0,5737,0.16516512145086634,2662
2663,81.97966090304544,3.2334402289242917e-06,7.31409498432951e-06,0,5739,0.14864860930577972,2663
2664,82.00767552806064,3.2297473749737244e-06,7.307144351935207e-06,0,5741,0.13378374837520177,2664
2665,82.03625102806836,3.2261854445557297e-06,7.29944683336593e-06,0,5743,0.12040537353768159,2665
2666,82.06475498605869,3.2227102315473595e-06,7.293061547841394e-06,0,5745,0.10836483618391343,2666
2667,82.09320394406677,3.219272650673244e-06,7.286972062622915e-06,0,5747,0.09752835256552209,2667
2668,82.12149211007636,3.2158184878476843e-06,7.281762679458004e-06,0,5749,0.08777551730896987,2668
2669,82.15002106808242,3.212287958134205e-06,7.280675535657751e-06,0,5751,0.07899796557807288,2669
2670,82.17804319309653,3.2086161958218922e-06,7.311370533881555e-06,0,5753,0.0710981690202656,2670
2671,82.20663706809864,3.2047431412496525e-06,7.644160145395786e-06,0,5755,0.06398835211823904,2671
2672,82.23592606809689,3.2007571711437094e-06,1.101949895720476e-05,0,5757,0.05758951690641514,2672
